stationcode,name,latitude,longitude,numbikesavailable,mechanical,ebike,numdocksavailable,capacity,taux_occupation,nom_arrondissement_communes,meteo_temp,meteo_vent,meteo_humidite,date_calcul
8026,Messine - Place Du Pérou,48.875448033960744,2.315508019010038,8,1,7,4,12,66.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8102,Lamennais - Washington,48.873529900265,2.303444892168,12,3,9,28,40,30.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8117,Place de la Madeleine - Royale,48.869228052648,2.324421107769,37,15,22,4,43,86.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
8201,Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,12,2,10,17,29,41.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9004,Gérando - Rochechouart,48.88294340845,2.3464846238494,3,0,3,17,21,14.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9036,Athènes - Clichy,48.878113787876,2.32956021945824,0,0,0,19,20,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
9101,Cadet - La Fayette,48.875601632672,2.3435704037547,15,8,7,4,19,78.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
92003,Chanzy - Sud-Est,48.888912037698766,2.195632159709931,10,8,2,15,25,40.0,Nanterre,29.23,1.99,45,2026-06-29T15:18:04.364Z
10009,Mairie du 10ème,48.872089449907,2.3575825989246,4,3,1,15,19,21.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10010,Place Jacques Bonsergent,48.870948218595,2.3612049221992,4,1,3,26,33,12.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10012,Vinaigriers - Magenta,48.8731167,2.3593052,3,1,2,22,25,12.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10039,Sambre et Meuse - Villette,48.874405666217,2.3738072379951,1,0,1,24,25,4.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1008,Les Halles - Saint-Eustache,48.86362695901683,2.342623919248581,30,20,10,2,32,93.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10110,Louis Blanc - Jemmapes,48.879330755297,2.3684485629201,2,1,1,27,31,6.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10114,Granges aux Belles - Hôpital Saint-Louis,48.874794994841,2.366669436985,2,0,2,57,60,3.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1012,Jean-Jacques Rousseau - Deux Ecus,48.86297805972131,2.3414635285735126,20,8,12,2,22,90.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1013,Place du Palais Royal,48.862382970647,2.3384822532535,59,32,27,7,67,88.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10152,Gare du Nord - Place de Valenciennes,48.879089,2.354235,10,1,9,33,44,22.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
10203,Dunkerque - Faubourg Saint-Denis,48.879591377764,2.3570314097411,2,1,1,49,51,3.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1021,Halles - Bourdonnais,48.860448992575,2.3460162431002,15,11,4,5,20,75.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11001,Richard Lenoir - Place de la Bastille,48.8538327,2.3697222,20,14,6,32,53,37.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11002,Roquette - Thiéré,48.85507930579506,2.3733686318721463,7,2,5,16,23,30.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11021,Charonne - Pierre Bayle,48.858445054262,2.3903981223891,8,2,6,15,23,34.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11029,Ménilmontant - Oberkampf,48.866617658681,2.3830134404158,5,0,5,35,40,12.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11037,Faubourg Du Temple - Republique,48.867872484749,2.3648982158072,6,1,5,31,38,15.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11048,Place Mireille Havet,48.850533,2.383756,4,4,0,38,43,9.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11109,Pierre Levée - Fontaine Timbaud,48.86632723374305,2.3711163550615306,2,0,2,21,23,8.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
11113,Richard Lenoir - Republique,48.8667175,2.3692541,4,1,3,54,58,6.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
1117,Pont Neuf - Rivoli,48.860089892617,2.344057559967,20,11,9,7,27,74.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12022,Sahel - Général Michel Bizot,48.840872964793355,2.4044444784522057,9,6,3,38,47,19.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12024,Gare de Bercy,48.839794573906,2.3826066032052,5,4,1,30,35,14.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12031,Gabriel Lamé,48.8351212784276,2.385534569621086,36,33,3,0,36,100.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12037,Reuilly - Daumesnil,48.8395385,2.3972516,0,0,0,36,36,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12043,Daumesnil - Hébrard,48.8429,2.38474,4,4,0,34,40,10.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12122,Bois de Vincennes - Polygone,48.83544491617421,2.431421081436563,16,6,10,34,51,31.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12123,Château de Vincennes,48.84423193255657,2.439209537709179,35,31,4,16,52,67.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12125,Pyramide - Parc Floral,48.837442,2.440452,39,26,13,11,50,78.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12155,Rottembourg - Général Michel Bizot,48.83787825992554,2.4044052511453633,6,3,3,36,43,14.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12163,Hippodrome Paris-Vincennes,48.82048387758518,2.446271181106568,12,3,9,29,42,28.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12164,Stade Pershing,48.829107826857,2.4583535268903,9,0,9,17,26,34.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
12204,Prague - Théophile Roussel,48.850330563516,2.3758223011125,21,18,3,11,34,61.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13006,Duméril - Jeanne d'Arc,48.838151608087,2.3571084495564,8,6,2,32,40,20.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13007,Le Brun - Gobelins,48.835092787824,2.3534681351338,2,1,1,45,48,4.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13018,Bruant - Vincent Auriol,48.834848452929,2.3668264996271,17,16,1,8,25,68.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13026,Place Jean Delay,48.823316,2.354336,7,3,4,28,35,20.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13027,Mazagran - Pierre de Coubertin,48.816218640260445,2.344226874411106,7,3,4,8,15,46.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13028,Gouthière - Poterne des Peupliers,48.820507,2.351342,11,10,1,21,33,33.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13030,Italie - Tolbiac,48.82557229464416,2.3576171323657036,3,1,2,18,21,14.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13033,Porte d'Italie,48.817161987718954,2.360236309468746,1,0,1,12,13,7.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13041,Porte d'Ivry,48.821768747596,2.3688706755638,4,0,4,45,50,8.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13044,Place Jeanne d'Arc,48.829575,2.369126,7,0,7,29,36,19.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13051,Halle Freyssinet - Parvis Alan Turing,48.832846814471,2.3711421713233,37,29,8,0,37,100.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13116,Place du Docteur Yersin,48.82010494991975,2.3725583776831627,0,0,0,49,50,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13120,Pierre Joseph Desault,48.82110230800372,2.378775402903557,12,11,1,7,19,63.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13126,Place Nationale - Château-des-Rentiers,48.829268,2.365212,3,1,2,15,18,16.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13204,Tolbiac - Boussingault,48.826177754027,2.3420378552202,5,4,1,34,41,12.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
13208,Tage - Italie,48.822282643954,2.3584301877038,2,2,0,29,31,6.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
14020,Cimetière de Montrouge,48.821466904768,2.3215785772007,3,2,1,54,58,5.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
14036,Boulard - Daguerre,48.83446472680611,2.3293386027216907,1,0,1,43,45,2.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
14116,Romain Rolland,48.820215229662765,2.3234144234418346,11,8,3,14,25,44.0,Montrouge,29.23,1.99,45,2026-06-29T15:18:04.364Z
14127,Odessa - Départ,48.842885590081,2.3244281485677,4,1,3,34,39,10.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
14130,Jonquoy - Didot,48.82890454823947,2.31648076325655,2,1,1,27,30,6.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
14135,Jourdan - Cité Universitaire,48.819897343156676,2.3397007964124366,4,0,4,35,39,10.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15005,Place Jacques et Thérèse Tréfouël,48.842726498317,2.3125657439232,2,1,1,41,43,4.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15006,Cherche-Midi - Hôpital Necker,48.84461063309956,2.317914068698883,4,1,3,34,38,10.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15012,Cambronne - Mademoiselle,48.843277330035214,2.30230766886348,13,12,1,51,67,19.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15014,Volontaires - Vaugirard,48.84132050184004,2.30808901725357,4,2,2,30,34,11.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15020,Mairie du 15ème,48.8417762,2.2986539,5,4,1,41,46,10.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15022,Emile Zola - Fondary,48.847051143113745,2.2953405976295476,35,34,1,7,42,83.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15041,Franquet - Labrouste,48.83287705011431,2.306762784719467,2,1,1,32,37,5.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15043,Brancion - Lefebvre,48.82900222785569,2.301431038163409,0,0,0,11,11,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15047,Morillons - Dantzig,48.83310149953933,2.299380004405976,1,0,1,50,52,1.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15052,Convention - Vaugirard,48.837676822332,2.2955869260203,21,19,2,39,62,33.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15063,Convention - Saint-Charles,48.843156111116,2.2831090539694,11,10,1,12,23,47.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15064,Javel - André Citroën,48.846276485475,2.2786368057132,38,35,3,7,45,84.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15071,Suffren - Champ de Mars,48.8547194,2.2952168,21,11,10,2,23,91.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15103,Cauchy - Cévennes,48.843372571022,2.2751328349113,45,42,3,4,51,88.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15105,Fédération - Suffren,48.852828153442,2.2978776320815,20,14,6,4,25,80.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15107,Palais des Sports,48.833468517426,2.2858720645308,22,21,1,0,22,100.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15114,Pasteur - Cotentin,48.8389284,2.316356,1,0,1,32,33,3.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15127,Place Charles Michels,48.846401,2.28502,36,33,3,0,37,97.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
15203,Porte de Versailles,48.832324016657,2.2875617349045,25,20,5,0,28,89.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
16003,André Maurois - Joseph et Marie Hackin,48.8778983,2.2789591,10,8,2,18,29,34.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
16027,Mozart - Jasmin,48.85286124871689,2.268483570651513,1,0,1,61,62,1.6,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
16031,Vignes - Boulainvilliers,48.856399483950504,2.275240458548069,2,2,0,19,21,9.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
16121,Jardin d'Acclimatation,48.878772242510465,2.270772233605385,15,11,4,18,33,45.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
16139,Suresnes - Muette à Neuilly,48.868570404348,2.266000919044,5,3,2,24,30,16.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17004,Legendre - Clichy,48.888961618559,2.3225289750944,2,0,2,37,40,5.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17021,Jouffroy d'Abbans - Villiers,48.884215547037,2.3056533560157,2,0,2,31,34,5.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17024,Villiers - Batignolles,48.881252538461,2.3165384307504,9,4,5,13,23,39.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17033,Carnot - Général Lanrezac,48.875443870736,2.2938242935036,3,0,3,26,30,10.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17106,Berthier - Porte de Clichy,48.894222687781,2.3125872006816,20,18,2,3,24,83.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
17119,Toqueville - Cardinet,48.88490187110713,2.3109393194317818,6,3,3,26,33,18.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18008,Square Léon,48.88667396788626,2.353205569088459,0,0,0,33,33,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18012,Stephenson - Doudeauville,48.888537048944826,2.3561610281467438,3,0,3,32,36,8.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18028,Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,4,2,2,28,33,12.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18111,Félix Ziem - Armand Gauthier,48.88949630486821,2.333393658804396,2,1,1,23,25,8.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18113,Lepic - Armée d'Orient,48.887536403814,2.3343077301979,1,0,1,23,24,4.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18114,Véron - Lepic,48.885261233953,2.3345598578453,2,0,2,18,23,8.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
18138,Station Paris Basketball - Ney - Charles Hermite,48.898748039775,2.3645754531026,3,0,3,17,20,15.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19002,Centquatre,48.889333538455,2.3707854375243,0,0,0,40,42,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19005,Flandre - Riquet,48.888013281448,2.3737595955229,3,2,1,16,21,14.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19022,Marché Secrétan,48.88125496379482,2.373463287949562,4,0,4,21,26,15.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19041,Belleville - Pyrénées,48.8741908,2.3860039,1,0,1,36,42,2.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19109,Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,0,0,0,17,19,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19121,Belleville -  Pré Saint-Gervais,48.875565910073,2.3930460959673,5,0,5,28,35,14.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
19207,Jean Jaurès - Bouret,48.883144703938,2.3712364995651,2,1,1,24,32,6.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20020,Pyrénées - Charles Renouvier,48.86095933229224,2.400421852042113,0,0,0,29,29,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20022,Porte de Bagnolet,48.864707139122984,2.408344637349607,2,0,2,30,33,6.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20024,Gambetta - Père Lachaise,48.864295696165875,2.398228667282044,1,0,1,28,29,3.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20029,Frères Flavien - Porte des Lilas,48.8780992764359,2.41104629853209,0,0,0,23,23,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20032,Square des Amandiers,48.86615630668046,2.3891324177384377,4,1,3,22,26,15.4,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20111,Villiers de l'Isle Adam - Pyrénées,48.867362,2.396222,3,0,3,17,20,15.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20117,Saint-Fargeau - Mortier,48.87266656122256,2.407912909984589,0,0,0,30,31,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2012,Choiseul - Quatre Septembre,48.869935533187,2.3359975218773,7,4,3,4,44,15.9,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2013,Favart - Italiens,48.871446353921,2.3382901058508,13,7,6,4,17,76.5,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20134,Lieutenant Chauré - Etienne Marey,48.86746195408435,2.405970990657807,1,0,1,19,20,5.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20136,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,1,0,1,26,27,3.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2014,Daunou - Louis le Grand,48.869113,2.332515,25,7,18,6,32,78.1,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20140,Paganini - Davout,48.85135,2.412021,5,0,5,17,22,22.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20143,Ramponeau - Belleville,48.871031137596,2.379056852114,3,0,3,40,44,6.8,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2016,Aboukir - Alexandrie,48.86868344444473,2.3502043269474897,4,3,1,17,21,19.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2017,Caire - Dussoubs,48.86785342111862,2.349364310503006,14,12,2,25,40,35.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2020,Danielle Casanova - Opéra,48.867643242297,2.3333894088864,8,5,3,12,20,40.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
20204,Monte Cristo - Bagnolet,48.85656581187,2.3972699046135,8,1,7,28,36,22.2,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
21006,Marcelin Berthelot,48.8415473058801,2.233161628246308,15,11,4,11,27,55.6,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21016,Point du Jour - Jean Jaurès,48.828753141436465,2.245911467014621,15,6,9,24,40,37.5,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21021,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575,62,34,28,5,40,100.0,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21031,Cimetière de Boulogne-Billancourt,48.830764,2.252024,34,33,1,2,40,85.0,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
21034,Place Daydé - Ile Seguin,48.822959442715,2.2362314489433,0,0,0,0,31,0.0,Boulogne-Billancourt,29.23,1.99,45,2026-06-29T15:18:04.364Z
2108,Vivienne - Montmartre,48.871347597383,2.3414588347077,45,15,30,8,54,83.3,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
2110,Jeûneurs - Mulhouse,48.868997,2.346925,7,7,0,21,28,25.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
21107,Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016,6,5,1,17,23,26.1,Clichy,29.23,1.99,45,2026-06-29T15:18:04.364Z
21108,Mairie de Clichy,48.903653634661,2.3059353232384,7,4,3,42,51,13.7,Clichy,29.23,1.99,45,2026-06-29T15:18:04.364Z
2111,Chabanais - Petits Champs,48.86703740186721,2.336716018617153,26,15,11,2,30,86.7,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
21111,Professeur René Leriche - Général Leclerc,48.90782845483013,2.307887971401215,25,24,1,23,50,50.0,Clichy,29.23,1.99,45,2026-06-29T15:18:04.364Z
21112,Claude Debussy - Marc Bloch,48.910388180512,2.3117771744728,39,36,3,13,56,69.6,Clichy,29.23,1.99,45,2026-06-29T15:18:04.364Z
21209,Molière - République,48.81111581390707,2.3145738624448158,0,0,0,30,30,0.0,Montrouge,29.23,1.99,45,2026-06-29T15:18:04.364Z
21309,Mairie d'Issy,48.823767792468,2.2723111510277,38,29,9,1,41,92.7,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21323,Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474,28,26,2,1,31,90.3,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21328,Verger - Colonel Guichard,48.816376985087,2.2670380088932,1,0,1,28,29,3.4,Issy-les-Moulineaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
21401,Mairie de Clamart,48.800612,2.262151,3,1,2,30,33,9.1,Clamart,29.23,1.99,45,2026-06-29T15:18:04.364Z
21507,Gardenat-Lapostol - Velettes,48.87387,2.224185,0,0,0,20,20,0.0,Suresnes,29.23,1.99,45,2026-06-29T15:18:04.364Z
21514,Place de la Paix - Abbé Saint-Pierre,48.86462724459225,2.2047570338469806,0,0,0,23,24,0.0,Suresnes,29.23,1.99,45,2026-06-29T15:18:04.364Z
21701,Larmeroux - Baudelaire,48.816939911292,2.2809894804846,2,2,0,27,29,6.9,Vanves,29.23,1.99,45,2026-06-29T15:18:04.364Z
21951,Place Centrale,48.78740167690531,2.2278830409049992,0,0,0,22,22,0.0,Meudon,29.23,1.99,45,2026-06-29T15:18:04.364Z
2201,Vivienne - Petits Champs,48.867331390877,2.3391437530518,0,0,0,0,30,0.0,Paris,29.23,1.99,45,2026-06-29T15:18:04.364Z
22014,Victor Hugo - Bineau,48.88758225888669,2.2783890366554265,7,4,3,18,25,28.0,Neuilly-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
22018,Charles de Gaulle - Les Sablons,48.880987514929,2.2715748726513,35,17,18,0,35,100.0,Neuilly-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
22404,Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344,2,0,2,21,25,8.0,Malakoff,29.23,1.99,45,2026-06-29T15:18:04.364Z
22408,Place du 14 Juillet,48.819266959525,2.3011998832226,3,1,2,18,22,13.6,Malakoff,29.23,1.99,45,2026-06-29T15:18:04.364Z
22506,Gare des Vallées,48.913179,2.257726,3,2,1,16,20,15.0,La Garenne-Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
22507,Châteaudun - Place de la Liberté,48.90970830301211,2.2454486480600626,13,10,3,12,26,50.0,La Garenne-Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
22508,Château -République,48.905905048494,2.2534525632894,5,0,5,6,17,29.4,La Garenne-Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
22604,Hôtel de Ville de Fontenay-aux-Roses,48.790844603480856,2.2871455930319455,5,0,5,28,34,14.7,Fontenay-aux-Roses,29.23,1.99,45,2026-06-29T15:18:04.364Z
23006,Jules Guesde - Alsace,48.890566275506,2.2950777411461,22,16,6,2,25,88.0,Levallois-Perret,29.23,1.99,45,2026-06-29T15:18:04.364Z
23007,Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786,21,13,8,5,27,77.8,Levallois-Perret,29.23,1.99,45,2026-06-29T15:18:04.364Z
23041,Général Leclerc - Bièvre,48.782414428747316,2.3166695237159733,21,20,1,3,25,84.0,Bourg-la-Reine,29.23,1.99,45,2026-06-29T15:18:04.364Z
23202,Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216,3,1,2,25,28,10.7,Châtillon,29.23,1.99,45,2026-06-29T15:18:04.364Z
23303,Gare de Robinson,48.7799259211605,2.281828634440899,10,2,8,19,30,33.3,Sceaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
23701,Parvis Robert Schuman - Roger Salengro,48.812657470558754,2.1921751275658607,5,1,4,18,24,20.8,Chaville,29.23,1.99,45,2026-06-29T15:18:04.364Z
23805,Suresnes - Place du Souvenir Français,48.847007898514,2.1941100043056,3,0,3,13,16,18.8,Garches,29.23,1.99,45,2026-06-29T15:18:04.364Z
23902,Gallieni - Lycée Charles Petitet,48.927640283627,2.3308986340524,23,11,12,19,45,51.1,Villeneuve-la-Garenne,29.23,1.99,45,2026-06-29T15:18:04.364Z
24001,Arche - Léonard de Vinci,48.89790972494496,2.2383723043644914,18,7,11,10,28,64.3,Courbevoie,29.23,1.99,45,2026-06-29T15:18:04.364Z
24101,Place Charles de Gaulle,48.826073335699,2.1894485725692,1,0,1,21,24,4.2,Ville-d'Avray,29.23,1.99,45,2026-06-29T15:18:04.364Z
26004,Gare RER les Grésillons,48.919898633572764,2.31458459136273,14,14,0,7,22,63.6,Asnières-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
26005,Hôtel de Ville d'Asnières sur Seine,48.90999330025577,2.288238108158112,9,3,6,19,30,30.0,Asnières-sur-Seine,29.23,1.99,45,2026-06-29T15:18:04.364Z
27004,Gare de la Garenne-Colombes,48.909752,2.239145,23,13,10,4,28,82.1,Colombes,29.23,1.99,45,2026-06-29T15:18:04.364Z
28001,Richard Wallace - Place du 8 Mai 1945,48.87866794788021,2.2420343756675725,10,6,4,20,30,33.3,Puteaux,29.23,1.99,45,2026-06-29T15:18:04.364Z
30002,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354,35,6,29,5,40,87.5,Bobigny,29.23,1.99,45,2026-06-29T15:18:04.364Z
30005,Convention - Campus de Bobigny,48.914920058264,2.4172238067445,16,9,7,14,32,50.0,Bobigny,29.23,1.99,45,2026-06-29T15:18:04.364Z
31005,Square Denise Buisson,48.8562322730982,2.426436245441437,9,6,3,36,45,20.0,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31009,Place Du Général De Gaulle,48.8687591,2.4329931,4,0,4,22,26,15.4,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31029,Vincennes - François Debergue,48.857497590947,2.4375258284792,2,2,0,22,24,8.3,Montreuil,29.23,1.99,45,2026-06-29T15:18:04.364Z
31201,Suzanne Masson,48.923306888013,2.3847292397611,34,12,22,1,37,91.9,La Courneuve,29.23,1.99,45,2026-06-29T15:18:04.364Z
31701,Mairie de Bagnolet,48.868421318555,2.4179587885737,9,2,7,19,28,32.1,Bagnolet,29.23,1.99,45,2026-06-29T15:18:04.364Z
32003,Wilson - Métallurgie,48.909423010092326,2.3584435880184174,18,9,9,10,28,64.3,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32012,Carrefour Pleyel,48.92034156960326,2.3438543826341625,40,23,17,27,68,58.8,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
32018,Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,25,6,19,0,26,96.2,Saint-Denis,29.23,1.99,45,2026-06-29T15:18:04.364Z
